NAME,LATITUDE,LAT_DD,LONGITUDE,LONG_DD,STATUS,STRUCTURES,YR_CONFIRM,APROX_STR1,APROX_STR2,YR_RANGE1,YR_RANGE2,SEC_TOWN
UMM SAIDA,141811,14.30305556,0223833,22.64250000,DAMAGED,~25 of ~100,2003/2004,25,100,2003,2004,
,141622,14.27277778,0223908,22.65222222,NO DAMAGE,~25,,,25,,,
,141443,14.24527778,0224235,22.70972222,DESTROYED,~150 of ~150,2006,150,150,2006,2006,
,141300,14.21666667,0223936,22.66000000,DESTROYED,~150 of ~150,2004/2005,150,150,2004,2005,
,141326,14.22388889,0224129,22.69138889,DESTROYED,~50 of ~50,,50,50,,,
,135903,13.98416667,0222709,22.45250000,DESTROYED,~50 of ~75,2006,50,75,2006,2006,
,135836,13.97666667,0222603,22.43416667,NO DAMAGE,~75,,,75,,,
,140000,14.00000000,0222755,22.46527778,DESTROYED,~25 of ~50,2006,25,50,2006,2006,
,135943,13.99527778,0222840,22.47777778,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,140111,14.01972222,0222858,22.48277778,DAMAGED,~25 of ~100,2006,25,100,2006,2006,
RUFEID,140125,14.02361111,0222428,22.40777778,DAMAGED,~75 of ~250,2006,75,250,2006,2006,
,140112,14.02000000,0222528,22.42444444,NO DAMAGE,~50,,,50,,,
LOUBONA,140130,14.02500000,0222622,22.43944444,DAMAGED,~50,2006,50,,2006,2006,
Roudjial Afé (near Lubana),140315,14.05416667,0222801,22.46694444,NO DAMAGE,~100,,,100,,,
GOSDIGA,143257,14.54916667,0222558,22.43277778,NO DAMAGE,~100,,,100,,,
,143224,14.54000000,0222432,22.40888889,NO DAMAGE,~25,,,25,,,
,143455,14.58194444,0223153,22.53138889,DESTROYED,~50 of ~50,2003/2004,50,50,2003,2004,
,143429,14.57472222,0223116,22.52111111,DAMAGED,~10 of ~25,2003,10,25,2003,2003,
,143638,14.61055556,0223024,22.50666667,DAMAGED,~10 of ~25,2006,10,25,2006,2006,
,143451,14.58083333,0222829,22.47472222,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,143638,14.61055556,0222819,22.47194444,NO DAMAGE,~25,,,25,,,
,143819,14.63861111,0223520,22.58888889,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
GIRGIRA,143825,14.64027778,0223422,22.57277778,DESTROYED,~75 of ~75,2003,75,75,2003,2003,
,143812,14.63666667,0223323,22.55638889,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
QANATIR,142429,14.40805556,0223612,22.60333333,NO DAMAGE,~50,,,50,,,
,142538,14.42722222,0223231,22.54194444,NO DAMAGE,~50,,,50,,,
,134729,13.79138889,0224745,22.79583333,NO DAMAGE,,,,,,,
,141843,14.31194444,0224359,22.73305556,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
,141827,14.30750000,0224347,22.72972222,DESTROYED,~25 of ~50,2003,25,50,2003,2003,
,141759,14.29972222,0224400,22.73333333,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
,141306,14.21833333,0224337,22.72694444,DESTROYED,~50 of ~50,2003/2004,50,50,2003,2004,
FIRTI,141409,14.23583333,0224532,22.75888889,DESTROYED,~100 of ~100,2003,100,100,2003,2003,
HABILA,141337,14.22694444,0225125,22.85694444,DESTROYED,~25 of ~25,2003,25,25,2003,2003,
,140543,14.09527778,0225338,22.89388889,DESTROYED,~25 of ~25,2003,25,25,2003,2003,
,141246,14.21277778,0225232,22.87555556,DESTROYED,~25 of ~25,2003,25,25,2003,2003,
,140820,14.13888889,0231037,23.17694444,DESTROYED,~25 of ~25,2003,25,25,2003,2003,
,142619N,14.43861111,0243305E,24.55138889,NO DAMAGE,,,,,,,
,142726N,14.45722222,0243728E,24.62444444,NO DAMAGE,,,,,,,
MALAGAT,142657N,14.44916667,0243644E,24.61222222,NO DAMAGE,~100,,,100,,,
,142658N,14.44944444,0243340E,24.56111111,NO DAMAGE,,,,,,,
,142638N,14.44388889,0243829E,24.64138889,NO DAMAGE,,,,,,,
,142850N,14.48055556,0244720E,24.78888889,NO DAMAGE,~50,,,50,,,
,142946N,14.49611111,0244759E,24.79972222,NO DAMAGE,~50,,,50,,,
SHETTIT,142949N,14.49694444,0244829E,24.80805556,NO DAMAGE,,,,,,,
,143030N,14.50833333,0244850E,24.81388889,NO DAMAGE,,,,,,,
DEKLY,143123N,14.52305556,0245109E,24.85250000,DAMAGED,,,,,,,
,142800N,14.46666667,0245138E,24.86055556,DESTROYED,,,,,,,
TEBELDIA,142807N,14.46861111,0245323E,24.88972222,NO DAMAGE,,,,,,,
,143153N,14.53138889,0243502E,24.58388889,DAMAGED,,,,,,,
,143123N,14.52305556,0243234E,24.54277778,DAMAGED, ,,,,,,
MADEL,143119N,14.52194444,0243457E,24.58250000,DAMAGED, ,,,,,,
,143608N,14.60222222,0243457E,24.58250000,NO DAMAGE,,,,,,,
,143218N,14.53833333,0243523E,24.58972222,DAMAGED,,,,,,,
,143204N,14.53444444,0243628E,24.60777778,DAMAGED,,,,,,,
,143232N,14.54222222,0243748E,24.63000000,NO DAMAGE,,,,,,,
,143259N,14.54972222,0243831E,24.64194444,DESTROYED,,,,,,,
,143315N,14.55416667,0244447E,24.74638889,NO DAMAGE,,,,,,,
KARKERSA,142525N,14.42361111,0243733E,24.62583333,NO DAMAGE,,,,,,,
,142539N,14.42750000,0243640E,24.61111111,DAMAGED,~50,,50,,,,
DIMBITICHE,142456N,14.41555556,0243620E,24.60555556,NO DAMAGE,~75,,,75,,,
,142846N,14.47944444,0243521E,24.58916667,NO DAMAGE,~200,,,200,,,
,142733N,14.45916667,0243430E,24.57500000,NO DAMAGE,,,,,,,
,143043N,14.51194444,0243519E,24.58861111,NO DAMAGE,,,,,,,
,142706N,14.45166667,0243320E,24.55555556,NO DAMAGE, ,,,,,,
,142606N,14.43500000,0243230E,24.54166667,NO DAMAGE,,,,,,,
,143013N,14.50361111,0243304E,24.55111111,DAMAGED, ,,,,,,
,142908N,14.48555556,0243239E,24.54416667,DAMAGED, ,,,,,,
,142807N,14.46861111,0243203E,24.53416667,NO DAMAGE,,,,,,,
IDOR,142607N,14.43527778,0243111E,24.51972222,NO DAMAGE, ,,,,,,
SHAKA,142530N,14.42500000,0243059E,24.51638889,NO DAMAGE, ,,,,,,
TABALDIA,142506N,14.41833333,0243025E,24.50694444,NO DAMAGE, ,,,,,,
,142842N,14.47833333,0243135E,24.52638889,NO DAMAGE,,,,,,,
BULY,142933N,14.49250000,0243135E,24.52638889,NO DAMAGE, ,,,,,,
ABDUL SHAKOR,142620N,14.43888889,0243147E,24.52972222,DESTROYED,,,,,,,
,142650N,14.44722222,0244151E,24.69750000,NO DAMAGE, ,,,,,,
,142652N,14.44777778,0244045E,24.67916667,NO DAMAGE, ,,,,,,
SHAK KHOUR,142650N,14.44722222,0242940E,24.49444444,NO DAMAGE, ,,,,,,
,142800N,14.46666667,0243039E,24.51083333,NO DAMAGE,,,,,,,
,143029N,14.50805556,0243359E,24.56638889,NO DAMAGE,,,,,,,
,142855N,14.48194444,0243345E,24.56250000,NO DAMAGE,,,,,,,
,142935N,14.49305556,0243717E,24.62138889,DAMAGED,,,,,,,
,142946N,14.49611111,0243850E,24.64722222,NO DAMAGE,,,,,,,
,142728N,14.45777778,0243914E,24.65388889,DAMAGED,,,,,,,
,142742N,14.46166667,0244212E,24.70333333,NO DAMAGE, ,,,,,,
,143512N,14.58666667,0243506E,24.58500000,DAMAGED,,2006,,,2006,2006,
,143520N,14.58888889,0243544E,24.59555556,DAMAGED,,2006,,,2006,2006,
IBRAKHIM,143730N,14.62500000,0243448E,24.58000000,DAMAGED,,2006,,,2006,2006,
,143659N,14.61638889,0243433E,24.57583333,NO DAMAGE,,,,,,,
DISA,143636N,14.61000000,0243512E,24.58666667,DAMAGED,,2006,,,2006,2006,
GURI,143602N,14.60055556,0243151E,24.53083333,NO DAMAGE, ,,,,,,
NILDKO,143600N,14.60000000,0243305E,24.55138889,DAMAGED,,2006,,,2006,2006,
,143458N,14.58277778,0243237E,24.54361111,NO DAMAGE,,,,,,,
GUFARNO,143433N,14.57583333,0243319E,24.55527778,DAMAGED, ,2006,,,2006,2006,
,143441N,14.57805556,0243552E,24.59777778,DAMAGED,,,,,,,
,143339N,14.56083333,0243354E,24.56500000,DAMAGED, ,,,,,,
,143306N,14.55166667,0243400E,24.56666667,DAMAGED, ,,,,,,
GUNNU,143329N,14.55805556,0243629E,24.60805556,DAMAGED,,,,,,,
,143253N,14.54805556,0243508E,24.58555556,DAMAGED,,,,,,,
,143601,14.60027778,0243657,24.61583333,DAMAGED,,,,,,,
DISA BEIRY,143541N,14.59472222,0243635E,24.60972222,DAMAGED,,2006,,,2006,2006,
,143636N,14.61000000,0243622E,24.60611111,DAMAGED,,,,,,,
,143737N,14.62694444,0243622E,24.60611111,NO DAMAGE,,,,,,,
SUGGORI,143746N,14.62944444,0243759E,24.63305556,DAMAGED,,,,,,,
,143705N,14.61805556,0243823E,24.63972222,NO DAMAGE,,,,,,,
,143522N,14.58944444,0244223E,24.70638889,DAMAGED,,,,,,,
YUNIS,143712N,14.62000000,0244309E,24.71916667,NO DAMAGE,,,,,,,
,143646N,14.61277778,0244316E,24.72111111,NO DAMAGE,,,,,,,
,143601N,14.60027778,0244319E,24.72194444,NO DAMAGE, ,,,,,,
,143515N,14.58750000,0244341E,24.72805556,DAMAGED,,,,,,,
BIERY,143410N,14.56944444,0244435E,24.74305556,NO DAMAGE,,,,,,,
,143653N,14.61472222,0244359E,24.73305556,NO DAMAGE,,,,,,,
,143721N,14.62250000,0244400E,24.73333333,NO DAMAGE, ,,,,,,
DULLACEF,143547N,14.59638889,0245403E,24.90083333,NO DAMAGE,,,,,,,
WEDJA,143534N,14.59277778,0245304E,24.88444444,NO DAMAGE,,,,,,,
,143843N,14.64527778,0243850E,24.64722222,DAMAGED,,,,,,,
,143904N,14.65111111,0244042E,24.67833333,DAMAGED,,,,,,,
MUKHTAR,143903N,14.65083333,0243239E,24.54416667,NO DAMAGE,,,,,,,
KHASHIM EL KOMA,143838N,14.64388889,0243453E,24.58138889,NO DAMAGE, ,,,,,,
BAKURI,143928N,14.65777778,0243600E,24.60000000,DAMAGED,,2006,,,2006,2006,
,143928N,14.65777778,0243642E,24.61166667,NO DAMAGE, ,,,,,,
,143710N,14.61944444,0243640E,24.61111111,DAMAGED,,,,,,,
ELITEFEKITAIR,143949N,14.66361111,0243712E,24.62000000,NO DAMAGE,,,,,,,
HILI ZEDIG,144217N,14.70472222,0243247E,24.54638889,NO DAMAGE,,,,,,,
HILI HAKHUN,144222N,14.70611111,0243502E,24.58388889,DAMAGED, ,2006,,,2006,2006,
,144112N,14.68666667,0243548E,24.59666667,DAMAGED,,,,,,,
,144206N,14.70166667,0243219E,24.53861111,NO DAMAGE, ,,,,,,
BIRMAZA,144018N,14.67166667,0243554E,24.59833333,DAMAGED,,2006,,,2006,2006,
,144003N,14.66750000,0244100E,24.68333333,NO DAMAGE, ,,,,,,
,144150N,14.69722222,0243817E,24.63805556,NO DAMAGE,,,,,,,
,144116N,14.68777778,0244147E,24.69638889,NO DAMAGE,,,,,,,
,144158N,14.69944444,0244051E,24.68083333,NO DAMAGE,,,,,,,
,144156N,14.69888889,0244804E,24.80111111,NO DAMAGE,,,,,,,
,144137,14.69361111,0244728,24.79111111,NO DAMAGE,,,,,,,
,144204N,14.70111111,0244514E,24.75388889,NO DAMAGE, ,,,,,,
,144213N,14.70361111,0244440E,24.74444444,DAMAGED,,,,,,,
,144019N,14.67194444,0244342E,24.72833333,DAMAGED,,,,,,,
,144007N,14.66861111,0244507E,24.75194444,NO DAMAGE,,,,,,,
,144033N,14.67583333,0244514E,24.75388889,NO DAMAGE,,,,,,,
,143956N,14.66555556,0245054E,24.84833333,NO DAMAGE,,,,,,,
,144126N,14.69055556,0245431E,24.90861111,NO DAMAGE,,,,,,,
,144149N,14.69694444,0245107E,24.85194444,DESTROYED,,2004,,,2004,2004,
,144224N,14.70666667,0245337E,24.89361111,NO DAMAGE,,,,,,,
,144210N,14.70277778,0245200E,24.86666667,NO DAMAGE,,,,,,,
,144427N,14.74083333,0245013E,24.83694444,NO DAMAGE,,,,,,,
TERIGUL,144406N,14.73500000,0244837E,24.81027778,NO DAMAGE,,,,,,,
,144301N,14.71694444,0244909E,24.81916667,NO DAMAGE,,,,,,,
DIYORI,144247N,14.71305556,0244642E,24.77833333,NO DAMAGE,,,,,,,
,144219N,14.70527778,0244902E,24.81722222,NO DAMAGE,,,,,,,
KIREMIT,144346N,14.72944444,0243907E,24.65194444,NO DAMAGE,,,,,,,
,144342N,14.72833333,0244136E,24.69333333,NO DAMAGE,,,,,,,
,144335N,14.72638889,0244336E,24.72666667,NO DAMAGE,,,,,,,
BIRDIK,144255N,14.71527778,0244418E,24.73833333,NO DAMAGE,,,,,,,
,144237N,14.71027778,0244109E,24.68583333,NO DAMAGE,,,,,,,
,144242N,14.71166667,0244225E,24.70694444,NO DAMAGE,,,,,,,
,144220N,14.70555556,0244343E,24.72861111,NO DAMAGE,,,,,,,
,144233N,14.70916667,0244433E,24.74250000,NO DAMAGE,,,,,,,
,144332N,14.72555556,0243220E,24.53888889,NO DAMAGE,,,,,,,
,144353N,14.73138889,0243259E,24.54972222,NO DAMAGE,,,,,,,
,144739N,14.79416667,0244258E,24.71611111,NO DAMAGE,,,,,,,
,144727N,14.79083333,0244435E,24.74305556,NO DAMAGE,,,,,,,
,144816N,14.80444444,0244555E,24.76527778,NO DAMAGE,,,,,,,
,144724N,14.79000000,0244008E,24.66888889,NO DAMAGE,,,,,,,
,144600N,14.76666667,0243929E,24.65805556,NO DAMAGE,,,,,,,
,144741N,14.79472222,0244127E,24.69083333,NO DAMAGE,,,,,,,
DEIM GARAD,144527N,14.75750000,0244751E,24.79750000,NO DAMAGE,,,,,,,
,144521N,14.75583333,0245011E,24.83638889,NO DAMAGE,,,,,,,
,144502N,14.75055556,0245136E,24.86000000,NO DAMAGE,,,,,,,
QOZ NAI,144521N,14.75583333,0243742E,24.62833333,NO DAMAGE,,,,,,,
,144604N,14.76777778,0243822E,24.63944444,NO DAMAGE,,,,,,,
,144645N,14.77916667,0243937E,24.66027778,NO DAMAGE,,,,,,,
,144624N,14.77333333,0243824E,24.64000000,NO DAMAGE,,,,,,,
,144745N,14.79583333,0243630E,24.60833333,NO DAMAGE,,,,,,,
,144536N,14.76000000,0243227E,24.54083333,DAMAGED,,,,,,,
,144700N,14.78333333,0243507E,24.58527778,NO DAMAGE,,,,,,,
,114255,11.71527778,0254351,25.73083333,DESTROYED,,2005,,,2005,2005,
,111016,11.17111111,0251058,25.18277778,DESTROYED,~100 of ~100,2006,100,100,2006,2006,
BAIT ALOUD,110857,11.14916667,0250948,25.16333333,DESTROYED,~100 of ~100,2006,100,100,2006,2006,
,110915,11.15416667,0251011,25.16972222,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110825,11.14027778,0251014,25.17055556,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
TOGATO,110749,11.13027778,0250755,25.13194444,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
DONKEY HABIET,110937,11.16027778,0250756,25.13222222,DESTROYED,~250 of ~250,2006,250,250,2006,2006,
,111031,11.17527778,0250802,25.13388889,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
SHANGA 2,111148,11.19666667,0250900,25.15000000,DESTROYED,~100 of ~100,2006,100,100,2006,2006,
KUBI,110723,11.12305556,0251018,25.17166667,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110752,11.13111111,0250909,25.15250000,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,111104,11.18444444,0250845,25.14583333,DESTROYED,~75 of ~75,2006,75,75,2006,2006,
,110833,11.14250000,0251130,25.19166667,DESTROYED,~75 of ~75,2006,75,75,2006,2006,
,110908,11.15222222,0250916,25.15444444,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110852,11.14777778,0250853,25.14805556,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110841,11.14472222,0250852,25.14777778,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110732,11.12555556,0250814,25.13722222,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110812,11.13666667,0251048,25.18000000,DESTROYED,~10 of ~10,2006,10,10,2006,2006,
ARDEBA,110831,11.14194444,0250733,25.12583333,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
,110726,11.12388889,0250740,25.12777778,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110724,11.12333333,0250718,25.12166667,DESTROYED,~10 of ~10,2006,10,10,2006,2006,
,110738,11.12722222,0251025,25.17361111,DESTROYED,~25 of ~25,2006,25,25,2006,2006,
,110948,11.16333333,0251109,25.18583333,DESTROYED,~75 of ~75,2006,75,75,2006,2006,
,111010,11.16944444,0250952,25.16444444,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
,141258,14.21611111,0245611,24.93638889,NO DAMAGE,~25,,,25,,,
,141154,14.19833333,0245712,24.95333333,DAMAGED,~25 of ~50,,25,50,,,
UM SAYALLA,141105,14.18472222,0245853,24.98138889,NO DAMAGE,~100,,,100,,,
,141129,14.19138889,0245841,24.97805556,DESTROYED,~25 of ~25,,25,25,,,
,141249,14.21361111,0245733,24.95916667,DAMAGED,~25 of ~50,,25,50,,,
,141351,14.23083333,0245855,24.98194444,DAMAGED,~10 of ~25,,10,25,,,
,141202,14.20055556,0250211,25.03638889,NO DAMAGE,~75,,,75,,,
,141154,14.19833333,0250310,25.05277778,NO DAMAGE,~25,,,25,,,
,140645,14.11250000,0250209,25.03583333,NO DAMAGE,~25,,,25,,,
,140717,14.12138889,0250133,25.02583333,NO DAMAGE,~50,,,50,,,
,140647,14.11305556,0250232,25.04222222,NO DAMAGE,~25,,,25,,,
,141015,14.17083333,0245949,24.99694444,DESTROYED,~10 of ~10,,10,10,,,
,140641,14.11138889,0250322,25.05611111,NO DAMAGE,~50,,,50,,,
FAGURI,141007,14.16861111,0250316,25.05444444,NO DAMAGE,~100,,,100,,,
,140942,14.16166667,0250320,25.05555556,NO DAMAGE,~10,,,10,,,
UMM ARDA,140725,14.12361111,0250459,25.08305556,NO DAMAGE,~50,,,50,,,
,140725,14.12361111,0250513,25.08694444,NO DAMAGE,~50,,,50,,,
,140651,14.11416667,0250535,25.09305556,NO DAMAGE,~50,,,50,,,
,140650,14.11388889,0250710,25.11944444,NO DAMAGE,~50,,,50,,,
,140716,14.12111111,0250639,25.11083333,NO DAMAGE,~25,,,25,,,
,140916,14.15444444,0250526,25.09055556,DAMAGED,~50,,50,,,,
,140550,14.09722222,0251559,25.26638889,NO DAMAGE,~150,,,150,,,
ABU HASHIB,140623,14.10638889,0251337,25.22694444,NO DAMAGE,~75,,,75,,,
HASSAAN,140654,14.11500000,0251459,25.24972222,NO DAMAGE,~250,,,250,,,
,140701,14.11694444,0251702,25.28388889,NO DAMAGE,~10,,,10,,,
,140802,14.13388889,0251631,25.27527778,NO DAMAGE,  ,,,,,,
,140823,14.13972222,0251631,25.27527778,NO DAMAGE,~100,,,100,,,
,140842,14.14500000,0251644,25.27888889,NO DAMAGE,~50,,,50,,,
,140908,14.15222222,0251524,25.25666667,NO DAMAGE,  ,,,,,,
,140600,14.10000000,0251217,25.20472222,NO DAMAGE,~25,,,25,,,
,140850,14.14722222,0250913,25.15361111,NO DAMAGE,~200,,,200,,,
,141123,14.18972222,0250833,25.14250000,NO DAMAGE,~50,,,50,,,
,141150,14.19722222,0251149,25.19694444,NO DAMAGE,~25,,,25,,,
KARKALA,143421,14.57250000,0255942,25.99500000,NO DAMAGE,~100,,,100,,,
ADAM HUSSEIN,143408,14.56888889,0260000,26.00000000,NO DAMAGE, ,,,,,,
,143700,14.61666667,0255722,25.95611111,NO DAMAGE,,,,,,,
,144552,14.76444444,0255159,25.86638889,NO DAMAGE,~25,,,25,,,
HAJAR BUGUS,133945,13.66250000,0224533,22.75916667,NO DAMAGE,~25,,,25,,,
DOUNGARA,134129,13.69138889,0224527,22.75750000,NO DAMAGE,~75,,,75,,,
WASTANI,133944,13.66222222,0224405,22.73472222,NO DAMAGE,~100,,,100,,,
,133527,13.59083333,0224744,22.79555556,NO DAMAGE,~75,,,75,,,
,133307,13.55194444,0224646,22.77944444,NO DAMAGE,~75,,,75,,,
,133715,13.62083333,0224704,22.78444444,NO DAMAGE,~100,,,100,,,
BOUGOUSS,133400,13.56666667,0224516,22.75444444,NO DAMAGE,~75,,,75,,,
GUWEIGHINA,133608,13.60222222,0224527,22.75750000,NO DAMAGE,~50,,,50,,,
HIMADA,133510,13.58611111,0224424,22.74000000,NO DAMAGE,~50,,,50,,,
,133559,13.59972222,0224433,22.74250000,NO DAMAGE,~50,,,50,,,
,133748,13.63000000,0224422,22.73944444,NO DAMAGE,~50,,,50,,,
ABU NAIMA,133030,13.50833333,0224803,22.80083333,NO DAMAGE,~25,,,25,,,
KOURTI,133113,13.52027778,0224624,22.77333333,DESTROYED,~150 of ~150 ,2004,150,150,2004,2004,
TADOMA,133228,13.54111111,0224605,22.76805556,NO DAMAGE,~50,,,50,,,
AMAR GEDID,133215,13.53750000,0224424,22.74000000,NO DAMAGE,~100,,,100,,,
KOUM DJAHOHIN,132955,13.49861111,0224744,22.79555556,DESTROYED,~50 of ~50,2006,50,50,2006,2006,
BOLAY,132948,13.49666667,0224518,22.75500000,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
HARARA TIMAN,134207,13.70194444,0224104,22.68444444,NO DAMAGE,~100,,,100,,,
,134316,13.72111111,0224117,22.68805556,NO DAMAGE,~50,,,50,,,
MARARIT,134221,13.70583333,0224023,22.67305556,NO DAMAGE,~50,,,50,,,
,134156,13.69888889,0224021,22.67250000,NO DAMAGE,~75,,,75,,,
HURMA YINGIL,133725,13.62361111,0224321,22.72250000,NO DAMAGE,~150,,,150,,,
,133456,13.58222222,0224244,22.71222222,NO DAMAGE,~75,,,75,,,
ZEINA,133411,13.56972222,0224309,22.71916667,NO DAMAGE,~200,,,200,,,
,133646,13.61277778,0224403,22.73416667,NO DAMAGE,~100,,,100,,,
OUASIREY,133639,13.61083333,0224143,22.69527778,NO DAMAGE,~75,,,75,,,
GHIBAISHA,133743,13.62861111,0224136,22.69333333,NO DAMAGE,~50,,,50,,,
UMM JAKHAKHIN,133223,13.53972222,0224301,22.71694444,NO DAMAGE,~100,,,100,,,
,133250,13.54722222,0224238,22.71055556,NO DAMAGE,~75,,,75,,,
,133356,13.56555556,0224148,22.69666667,NO DAMAGE,~25,,,25,,,
,133259,13.54972222,0224109,22.68583333,NO DAMAGE,~250,,,250,,,
AZERNI,133044,13.51222222,0224052,22.68111111,NO DAMAGE,Secondary Town,,,,,,1
,133138,13.52722222,0224101,22.68361111,NO DAMAGE,~50,,,50,,,
,134014,13.67055556,0223926,22.65722222,NO DAMAGE,~150,,,150,,,
,133732,13.62555556,0223834,22.64277778,NO DAMAGE,~25,,,25,,,
,133811,13.63638889,0223747,22.62972222,NO DAMAGE,~75,,,75,,,
,134022,13.67277778,0223655,22.61527778,DAMAGED,~75,2007,75,,2007,2007,
,133953,13.66472222,0223654,22.61500000,DESTROYED,~10 of ~10,2007,10,10,2007,2007,
,133309,13.55250000,0224027,22.67416667,NO DAMAGE,~50,,,50,,,
,133339,13.56083333,0224025,22.67361111,NO DAMAGE,~50,,,50,,,
,133337,13.56027778,0223902,22.65055556,NO DAMAGE,~25,,,25,,,
,133406,13.56833333,0223836,22.64333333,NO DAMAGE,~200,,,200,,,
,133306,13.55166667,0223710,22.61944444,NO DAMAGE,~100,,,100,,,
,133447,13.57972222,0223759,22.63305556,NO DAMAGE,~50,,,50,,,
,133448,13.58000000,0223819,22.63861111,NO DAMAGE,~75,,,75,,,
,133713,13.62027778,0223754,22.63166667,NO DAMAGE,~150,,,150,,,
TANJIKEI,133642,13.61166667,0223723,22.62305556,NO DAMAGE,~25,,,25,,,
,133558,13.59944444,0223708,22.61888889,NO DAMAGE,,,,,,,
KANGOK,133123,13.52305556,0224011,22.66972222,NO DAMAGE,~400,,,400,,,
,133029,13.50805556,0223821,22.63916667,NO DAMAGE,~25,,,25,,,
MAKU,133122,13.52277778,0223909,22.65250000,NO DAMAGE,~150,,,150,,,
UM KALOL,133119,13.52194444,0223712,22.62000000,NO DAMAGE,,,,,,,
,133241,13.54472222,0223706,22.61833333,NO DAMAGE,,,,,,,
,133814,13.63722222,0223539,22.59416667,DAMAGED,,2008,,,2008,2008,
,133837,13.64361111,0223518,22.58833333,NO DAMAGE,~50,,,50,,,
AGOURA,133522,13.58944444,0223623,22.60638889,NO DAMAGE,~200,,,200,,,
AMARAJADID,133543,13.59527778,0223651,22.61416667,NO DAMAGE,,,,,,,
,133404,13.56777778,0223638,22.61055556,DESTROYED,~25 of ~25,,25,25,,,
,133441,13.57805556,0223329,22.55805556,NO DAMAGE,~25,,,25,,,
,133540,13.59444444,0223410,22.56944444,NO DAMAGE,~50,,,50,,,
,133607,13.60194444,0223433,22.57583333,DESTROYED,,2007,,,2007,2007,
,133652,13.61444444,0223500,22.58333333,NO DAMAGE,~50,,,50,,,
,132913,13.48694444,0223616,22.60444444,DESTROYED,~25 of ~25,2003,25,25,2003,2003,
,132824,13.47333333,0223627,22.60750000,DESTROYED,~25 of ~25,2003,25,25,2003,2003,
,132805,13.46805556,0223515,22.58750000,DESTROYED,~150 of ~150,2004,150,150,2004,2004,
,132921,13.48916667,0223233,22.54250000,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
DOBA,132933,13.49250000,0223155,22.53194444,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
,132846,13.47944444,0223418,22.57166667,DESTROYED,~50 of ~50,2003,50,50,2003,2003,
KARAMBANG,132905,13.48472222,0223830,22.64166667,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
,133017,13.50472222,0223533,22.59250000,NO DAMAGE,~75,,,75,,,
ARDIMY,133024,13.50666667,0223503,22.58416667,NO DAMAGE,~100,,,100,,,
BORA,133013,13.50361111,0223436,22.57666667,NO DAMAGE,~75,,,75,,,
JAFONA,133004,13.50111111,0223409,22.56916667,NO DAMAGE,~75,,,75,,,
,133128,13.52444444,0223511,22.58638889,NO DAMAGE,~50,,,50,,,
,133138,13.52722222,0223527,22.59083333,NO DAMAGE,~50,,,50,,,
DALEIBA (A),133143,13.52861111,0223403,22.56750000,NO DAMAGE,~50,,,50,,,
DALEIBA (B),133217,13.53805556,0223436,22.57666667,NO DAMAGE,~100,,,100,,,
DALEIBA NAGA'A,133244,13.54555556,0223446,22.57944444,NO DAMAGE,~75,,,75,,,
GOUHAN,133318,13.55500000,0223409,22.56916667,NO DAMAGE,~100,,,100,,,
BIRKAT TAYR,133223,13.53972222,0223550,22.59722222,NO DAMAGE,~50,,,50,,,
UMM SHEREINA,132952,13.49777778,0224308,22.71888889,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
TINE,150052,15.01444444,0224852,22.81444444,DAMAGED,Secondary Town; ~600 of ~1400,2004,600,1400,2004,2004,1
KAIDEBBA,150204,15.03444444,0224925,22.82361111,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
,150005,15.00138889,0230901,23.15027778,NO DAMAGE,,,,,,,
,150037,15.01027778,0230724,23.12333333,NO DAMAGE,,,,,,,
,150031,15.00861111,0231305,23.21805556,NO DAMAGE,,,,,,,
,150043,15.01194444,0231423,23.23972222,NO DAMAGE,,,,,,,
,150404,15.06777778,0230806,23.13500000,NO DAMAGE,,,,,,,
,150442,15.07833333,0230825,23.14027778,NO DAMAGE,,,,,,,
,150336,15.06000000,0231115,23.18750000,NO DAMAGE,,,,,,,
,150500,15.08333333,0231049,23.18027778,NO DAMAGE,,,,,,,
